Date;Category;Product;Meta;Sales
2021-02-22;Technology;Phones;328.7671232876712;
2021-02-23;Furniture;Furnishings;65.75342465753425;
2021-02-23;Furniture;Bookcases;98.63013698630137;
2021-02-23;Furniture;Chairs;164.3835616438356;
2021-02-23;Furniture;Tables;141.36986301369862;
2021-02-23;Office Supplies;Appliances;82.1917808219178;
2021-02-23;Office Supplies;Art;24.65753424657534;
2021-02-23;Office Supplies;Binders;164.3835616438356;
2021-02-23;Office Supplies;Envelopes;3.287671232876712;
2021-02-23;Office Supplies;Fasteners;1.643835616438356;8.4
2021-02-23;Office Supplies;Labels;9.863013698630137;
2021-02-23;Office Supplies;Paper;57.534246575342465;37.44
2021-02-23;Office Supplies;Storage;131.5068493150685;
2021-02-23;Office Supplies;Supplies;32.87671232876713;
2021-02-23;Technology;Accessories;115.06849315068493;
2021-02-23;Technology;Copiers;139.72602739726028;
2021-02-23;Technology;Machines;82.1917808219178;
2021-02-23;Technology;Phones;328.7671232876712;71.96
2021-02-24;Furniture;Furnishings;65.75342465753425;
2021-02-24;Furniture;Bookcases;98.63013698630137;
2021-02-24;Furniture;Chairs;164.3835616438356;
2021-02-24;Furniture;Tables;141.36986301369862;
2021-02-24;Office Supplies;Appliances;82.1917808219178;
2021-02-24;Office Supplies;Art;24.65753424657534;
2021-02-24;Office Supplies;Binders;164.3835616438356;4.956
2021-02-24;Office Supplies;Envelopes;3.287671232876712;
2021-02-24;Office Supplies;Fasteners;1.643835616438356;
2021-02-24;Office Supplies;Labels;9.863013698630137;
2021-02-24;Office Supplies;Paper;57.534246575342465;123.92
2021-02-24;Office Supplies;Storage;131.5068493150685;
2021-02-24;Office Supplies;Supplies;32.87671232876713;
2021-02-24;Technology;Accessories;115.06849315068493;1319.8
2021-02-24;Technology;Copiers;139.72602739726028;
2021-02-24;Technology;Machines;82.1917808219178;
2021-02-24;Technology;Phones;328.7671232876712;
2021-02-25;Furniture;Furnishings;65.75342465753425;
2021-02-25;Furniture;Bookcases;98.63013698630137;231.92
2021-02-25;Furniture;Chairs;164.3835616438356;196.784
2021-02-25;Furniture;Tables;141.36986301369862;
2021-02-25;Office Supplies;Appliances;82.1917808219178;
2021-02-25;Office Supplies;Art;24.65753424657534;
2021-02-25;Office Supplies;Binders;164.3835616438356;1.788
2021-02-25;Office Supplies;Envelopes;3.287671232876712;
2021-02-25;Office Supplies;Fasteners;1.643835616438356;
2021-02-25;Office Supplies;Labels;9.863013698630137;
2021-02-25;Office Supplies;Paper;57.534246575342465;
2021-02-25;Office Supplies;Storage;131.5068493150685;
2021-02-25;Office Supplies;Supplies;32.87671232876713;
2021-02-25;Technology;Accessories;115.06849315068493;
2021-02-25;Technology;Copiers;139.72602739726028;
2021-02-25;Technology;Machines;82.1917808219178;
2021-02-25;Technology;Phones;328.7671232876712;
2021-02-26;Furniture;Furnishings;65.75342465753425;91.96
2021-02-26;Furniture;Bookcases;98.63013698630137;
2021-02-26;Furniture;Chairs;164.3835616438356;892.224
2021-02-26;Furniture;Tables;141.36986301369862;
2021-02-26;Office Supplies;Appliances;82.1917808219178;438.71
2021-02-26;Office Supplies;Art;24.65753424657534;
2021-02-26;Office Supplies;Binders;164.3835616438356;
2021-02-26;Office Supplies;Envelopes;3.287671232876712;
2021-02-26;Office Supplies;Fasteners;1.643835616438356;
2021-02-26;Office Supplies;Labels;9.863013698630137;
2021-02-26;Office Supplies;Paper;57.534246575342465;276.64
2021-02-26;Office Supplies;Storage;131.5068493150685;
2021-02-26;Office Supplies;Supplies;32.87671232876713;
2021-02-26;Technology;Accessories;115.06849315068493;
2021-02-26;Technology;Copiers;139.72602739726028;
2021-02-26;Technology;Machines;82.1917808219178;
2021-02-26;Technology;Phones;328.7671232876712;1148.112
2021-02-27;Furniture;Furnishings;65.75342465753425;
2021-02-27;Furniture;Bookcases;98.63013698630137;
2021-02-27;Furniture;Chairs;164.3835616438356;
2021-02-27;Furniture;Tables;141.36986301369862;
2021-02-27;Office Supplies;Appliances;82.1917808219178;
2021-02-27;Office Supplies;Art;24.65753424657534;
2021-02-27;Office Supplies;Binders;164.3835616438356;
2021-02-27;Office Supplies;Envelopes;3.287671232876712;
2021-02-27;Office Supplies;Fasteners;1.643835616438356;
2021-02-27;Office Supplies;Labels;9.863013698630137;
2021-02-27;Office Supplies;Paper;57.534246575342465;
2021-02-27;Office Supplies;Storage;131.5068493150685;
2021-02-27;Office Supplies;Supplies;32.87671232876713;
2021-02-27;Technology;Accessories;115.06849315068493;
2021-02-27;Technology;Copiers;139.72602739726028;
2021-02-27;Technology;Machines;82.1917808219178;
2021-02-27;Technology;Phones;328.7671232876712;
2021-02-28;Furniture;Furnishings;65.75342465753425;
2021-02-28;Furniture;Bookcases;98.63013698630137;
2021-02-28;Furniture;Chairs;164.3835616438356;
2021-02-28;Furniture;Tables;141.36986301369862;
2021-02-28;Office Supplies;Appliances;82.1917808219178;
2021-02-28;Office Supplies;Art;24.65753424657534;
2021-02-28;Office Supplies;Binders;164.3835616438356;9.84
2021-02-28;Office Supplies;Envelopes;3.287671232876712;
2021-02-28;Office Supplies;Fasteners;1.643835616438356;
2021-02-28;Office Supplies;Labels;9.863013698630137;
2021-02-28;Office Supplies;Paper;57.534246575342465;7.78
2021-02-28;Office Supplies;Storage;131.5068493150685;
2021-02-28;Office Supplies;Supplies;32.87671232876713;
2021-02-28;Technology;Accessories;115.06849315068493;
2021-02-28;Technology;Copiers;139.72602739726028;
2021-02-28;Technology;Machines;82.1917808219178;
2021-02-28;Technology;Phones;328.7671232876712;
2021-03-01;Furniture;Furnishings;65.75342465753425;
2021-03-01;Furniture;Bookcases;98.63013698630137;
2021-03-01;Furniture;Chairs;164.3835616438356;
2021-03-01;Furniture;Tables;141.36986301369862;
2021-03-01;Office Supplies;Appliances;82.1917808219178;
2021-03-01;Office Supplies;Art;24.65753424657534;
2021-03-01;Office Supplies;Binders;164.3835616438356;
2021-03-01;Office Supplies;Envelopes;3.287671232876712;
2021-03-01;Office Supplies;Fasteners;1.643835616438356;
2021-03-01;Office Supplies;Labels;9.863013698630137;
2021-03-01;Office Supplies;Paper;57.534246575342465;
2021-03-01;Office Supplies;Storage;131.5068493150685;
2021-03-01;Office Supplies;Supplies;32.87671232876713;
2021-03-01;Technology;Accessories;115.06849315068493;
2021-03-01;Technology;Copiers;139.72602739726028;
2021-03-01;Technology;Machines;82.1917808219178;
2021-03-01;Technology;Phones;328.7671232876712;
2021-03-02;Furniture;Furnishings;65.75342465753425;
2021-03-02;Furniture;Bookcases;98.63013698630137;441.96
2021-03-02;Furniture;Chairs;164.3835616438356;
2021-03-02;Furniture;Tables;141.36986301369862;
2021-03-02;Office Supplies;Appliances;82.1917808219178;
2021-03-02;Office Supplies;Art;24.65753424657534;59.52
2021-03-02;Office Supplies;Binders;164.3835616438356;138.954
2021-03-02;Office Supplies;Envelopes;3.287671232876712;57.96
2021-03-02;Office Supplies;Fasteners;1.643835616438356;
2021-03-02;Office Supplies;Labels;9.863013698630137;
2021-03-02;Office Supplies;Paper;57.534246575342465;68.04
2021-03-02;Office Supplies;Storage;131.5068493150685;
2021-03-02;Office Supplies;Supplies;32.87671232876713;6.976
2021-03-02;Technology;Accessories;115.06849315068493;479.94
2021-03-02;Technology;Copiers;139.72602739726028;
2021-03-02;Technology;Machines;82.1917808219178;
2021-03-02;Technology;Phones;328.7671232876712;196.776
2021-03-03;Furniture;Furnishings;65.75342465753425;
2021-03-03;Furniture;Bookcases;98.63013698630137;
2021-03-03;Furniture;Chairs;164.3835616438356;351.332
2021-03-03;Furniture;Tables;141.36986301369862;399.672
2021-03-03;Office Supplies;Appliances;82.1917808219178;72.8
2021-03-03;Office Supplies;Art;24.65753424657534;
2021-03-03;Office Supplies;Binders;164.3835616438356;
2021-03-03;Office Supplies;Envelopes;3.287671232876712;
2021-03-03;Office Supplies;Fasteners;1.643835616438356;
2021-03-03;Office Supplies;Labels;9.863013698630137;
2021-03-03;Office Supplies;Paper;57.534246575342465;26.88
2021-03-03;Office Supplies;Storage;131.5068493150685;
2021-03-03;Office Supplies;Supplies;32.87671232876713;
2021-03-03;Technology;Accessories;115.06849315068493;1149.42
2021-03-03;Technology;Copiers;139.72602739726028;
2021-03-03;Technology;Machines;82.1917808219178;
2021-03-03;Technology;Phones;328.7671232876712;
2021-03-04;Furniture;Furnishings;65.75342465753425;103.5
2021-03-04;Furniture;Bookcases;98.63013698630137;
2021-03-04;Furniture;Chairs;164.3835616438356;
2021-03-04;Furniture;Tables;141.36986301369862;
2021-03-04;Office Supplies;Appliances;82.1917808219178;
2021-03-04;Office Supplies;Art;24.65753424657534;9.32
2021-03-04;Office Supplies;Binders;164.3835616438356;
2021-03-04;Office Supplies;Envelopes;3.287671232876712;15.25
2021-03-04;Office Supplies;Fasteners;1.643835616438356;
2021-03-04;Office Supplies;Labels;9.863013698630137;2.464
2021-03-04;Office Supplies;Paper;57.534246575342465;89.568
2021-03-04;Office Supplies;Storage;131.5068493150685;8.72
2021-03-04;Office Supplies;Supplies;32.87671232876713;
2021-03-04;Technology;Accessories;115.06849315068493;
2021-03-04;Technology;Copiers;139.72602739726028;
2021-03-04;Technology;Machines;82.1917808219178;
2021-03-04;Technology;Phones;328.7671232876712;
2021-03-05;Furniture;Furnishings;65.75342465753425;
2021-03-05;Furniture;Bookcases;98.63013698630137;
2021-03-05;Furniture;Chairs;164.3835616438356;
2021-03-05;Furniture;Tables;141.36986301369862;
2021-03-05;Office Supplies;Appliances;82.1917808219178;262.24
2021-03-05;Office Supplies;Art;24.65753424657534;
2021-03-05;Office Supplies;Binders;164.3835616438356;381.01
2021-03-05;Office Supplies;Envelopes;3.287671232876712;42.68
2021-03-05;Office Supplies;Fasteners;1.643835616438356;7.9
2021-03-05;Office Supplies;Labels;9.863013698630137;25.06
2021-03-05;Office Supplies;Paper;57.534246575342465;
2021-03-05;Office Supplies;Storage;131.5068493150685;221.16
2021-03-05;Office Supplies;Supplies;32.87671232876713;
2021-03-05;Technology;Accessories;115.06849315068493;299.97
2021-03-05;Technology;Copiers;139.72602739726028;
2021-03-05;Technology;Machines;82.1917808219178;
2021-03-05;Technology;Phones;328.7671232876712;
2021-03-06;Furniture;Furnishings;65.75342465753425;71.97
2021-03-06;Furniture;Bookcases;98.63013698630137;
2021-03-06;Furniture;Chairs;164.3835616438356;
2021-03-06;Furniture;Tables;141.36986301369862;
2021-03-06;Office Supplies;Appliances;82.1917808219178;
2021-03-06;Office Supplies;Art;24.65753424657534;87.368
2021-03-06;Office Supplies;Binders;164.3835616438356;14.976
2021-03-06;Office Supplies;Envelopes;3.287671232876712;
2021-03-06;Office Supplies;Fasteners;1.643835616438356;
2021-03-06;Office Supplies;Labels;9.863013698630137;16.448
2021-03-06;Office Supplies;Paper;57.534246575342465;313.31
2021-03-06;Office Supplies;Storage;131.5068493150685;67.78
2021-03-06;Office Supplies;Supplies;32.87671232876713;
2021-03-06;Technology;Accessories;115.06849315068493;
2021-03-06;Technology;Copiers;139.72602739726028;
2021-03-06;Technology;Machines;82.1917808219178;
2021-03-06;Technology;Phones;328.7671232876712;206.384
2021-03-07;Furniture;Furnishings;65.75342465753425;
2021-03-07;Furniture;Bookcases;98.63013698630137;
2021-03-07;Furniture;Chairs;164.3835616438356;
2021-03-07;Furniture;Tables;141.36986301369862;
2021-03-07;Office Supplies;Appliances;82.1917808219178;
2021-03-07;Office Supplies;Art;24.65753424657534;
2021-03-07;Office Supplies;Binders;164.3835616438356;25.92
2021-03-07;Office Supplies;Envelopes;3.287671232876712;
2021-03-07;Office Supplies;Fasteners;1.643835616438356;
2021-03-07;Office Supplies;Labels;9.863013698630137;91.59
2021-03-07;Office Supplies;Paper;57.534246575342465;
2021-03-07;Office Supplies;Storage;131.5068493150685;
2021-03-07;Office Supplies;Supplies;32.87671232876713;
2021-03-07;Technology;Accessories;115.06849315068493;49.08
2021-03-07;Technology;Copiers;139.72602739726028;
2021-03-07;Technology;Machines;82.1917808219178;
2021-03-07;Technology;Phones;328.7671232876712;
2021-03-08;Furniture;Furnishings;65.75342465753425;
2021-03-08;Furniture;Bookcases;98.63013698630137;
2021-03-08;Furniture;Chairs;164.3835616438356;
2021-03-08;Furniture;Tables;141.36986301369862;
2021-03-08;Office Supplies;Appliances;82.1917808219178;647.84
2021-03-08;Office Supplies;Art;24.65753424657534;3.36
2021-03-08;Office Supplies;Binders;164.3835616438356;171.2
2021-03-08;Office Supplies;Envelopes;3.287671232876712;
2021-03-08;Office Supplies;Fasteners;1.643835616438356;
2021-03-08;Office Supplies;Labels;9.863013698630137;20.7
2021-03-08;Office Supplies;Paper;57.534246575342465;
2021-03-08;Office Supplies;Storage;131.5068493150685;
2021-03-08;Office Supplies;Supplies;32.87671232876713;
2021-03-08;Technology;Accessories;115.06849315068493;
2021-03-08;Technology;Copiers;139.72602739726028;
2021-03-08;Technology;Machines;82.1917808219178;
2021-03-08;Technology;Phones;328.7671232876712;
2021-03-09;Furniture;Furnishings;65.75342465753425;
2021-03-09;Furniture;Bookcases;98.63013698630137;
2021-03-09;Furniture;Chairs;164.3835616438356;
2021-03-09;Furniture;Tables;141.36986301369862;
2021-03-09;Office Supplies;Appliances;82.1917808219178;
2021-03-09;Office Supplies;Art;24.65753424657534;
2021-03-09;Office Supplies;Binders;164.3835616438356;30.84
2021-03-09;Office Supplies;Envelopes;3.287671232876712;
2021-03-09;Office Supplies;Fasteners;1.643835616438356;
2021-03-09;Office Supplies;Labels;9.863013698630137;
2021-03-09;Office Supplies;Paper;57.534246575342465;
2021-03-09;Office Supplies;Storage;131.5068493150685;
2021-03-09;Office Supplies;Supplies;32.87671232876713;
2021-03-09;Technology;Accessories;115.06849315068493;199.98
2021-03-09;Technology;Copiers;139.72602739726028;479.984
2021-03-09;Technology;Machines;82.1917808219178;
2021-03-09;Technology;Phones;328.7671232876712;
2021-03-10;Furniture;Furnishings;65.75342465753425;50.568
2021-03-10;Furniture;Bookcases;98.63013698630137;
2021-03-10;Furniture;Chairs;164.3835616438356;
2021-03-10;Furniture;Tables;141.36986301369862;933.408
2021-03-10;Office Supplies;Appliances;82.1917808219178;48.784
2021-03-10;Office Supplies;Art;24.65753424657534;5.248
2021-03-10;Office Supplies;Binders;164.3835616438356;13.092
2021-03-10;Office Supplies;Envelopes;3.287671232876712;
2021-03-10;Office Supplies;Fasteners;1.643835616438356;
2021-03-10;Office Supplies;Labels;9.863013698630137;
2021-03-10;Office Supplies;Paper;57.534246575342465;
2021-03-10;Office Supplies;Storage;131.5068493150685;
2021-03-10;Office Supplies;Supplies;32.87671232876713;
2021-03-10;Technology;Accessories;115.06849315068493;111.96
2021-03-10;Technology;Copiers;139.72602739726028;
2021-03-10;Technology;Machines;82.1917808219178;
2021-03-10;Technology;Phones;328.7671232876712;89.892
2021-03-11;Furniture;Furnishings;65.75342465753425;26.72
2021-03-11;Furniture;Bookcases;98.63013698630137;
2021-03-11;Furniture;Chairs;164.3835616438356;
2021-03-11;Furniture;Tables;141.36986301369862;154.764
2021-03-11;Office Supplies;Appliances;82.1917808219178;
2021-03-11;Office Supplies;Art;24.65753424657534;
2021-03-11;Office Supplies;Binders;164.3835616438356;908.214
2021-03-11;Office Supplies;Envelopes;3.287671232876712;
2021-03-11;Office Supplies;Fasteners;1.643835616438356;
2021-03-11;Office Supplies;Labels;9.863013698630137;
2021-03-11;Office Supplies;Paper;57.534246575342465;
2021-03-11;Office Supplies;Storage;131.5068493150685;43.28
2021-03-11;Office Supplies;Supplies;32.87671232876713;
2021-03-11;Technology;Accessories;115.06849315068493;63.88
2021-03-11;Technology;Copiers;139.72602739726028;
2021-03-11;Technology;Machines;82.1917808219178;
2021-03-11;Technology;Phones;328.7671232876712;776.85
2021-03-12;Furniture;Furnishings;65.75342465753425;
2021-03-12;Furniture;Bookcases;98.63013698630137;
2021-03-12;Furniture;Chairs;164.3835616438356;
2021-03-12;Furniture;Tables;141.36986301369862;
2021-03-12;Office Supplies;Appliances;82.1917808219178;
2021-03-12;Office Supplies;Art;24.65753424657534;
2021-03-12;Office Supplies;Binders;164.3835616438356;40.41
2021-03-12;Office Supplies;Envelopes;3.287671232876712;
2021-03-12;Office Supplies;Fasteners;1.643835616438356;
2021-03-12;Office Supplies;Labels;9.863013698630137;
2021-03-12;Office Supplies;Paper;57.534246575342465;
2021-03-12;Office Supplies;Storage;131.5068493150685;242.94
2021-03-12;Office Supplies;Supplies;32.87671232876713;
2021-03-12;Technology;Accessories;115.06849315068493;
2021-03-12;Technology;Copiers;139.72602739726028;
2021-03-12;Technology;Machines;82.1917808219178;
2021-03-12;Technology;Phones;328.7671232876712;69.93
2021-03-13;Furniture;Furnishings;65.75342465753425;
2021-03-13;Furniture;Bookcases;98.63013698630137;
2021-03-13;Furniture;Chairs;164.3835616438356;89.768
2021-03-13;Furniture;Tables;141.36986301369862;
2021-03-13;Office Supplies;Appliances;82.1917808219178;465.16
2021-03-13;Office Supplies;Art;24.65753424657534;49.216
2021-03-13;Office Supplies;Binders;164.3835616438356;205.18
2021-03-13;Office Supplies;Envelopes;3.287671232876712;
2021-03-13;Office Supplies;Fasteners;1.643835616438356;
2021-03-13;Office Supplies;Labels;9.863013698630137;
2021-03-13;Office Supplies;Paper;57.534246575342465;690.822
2021-03-13;Office Supplies;Storage;131.5068493150685;90.8
2021-03-13;Office Supplies;Supplies;32.87671232876713;1332.496
2021-03-13;Technology;Accessories;115.06849315068493;214.95
2021-03-13;Technology;Copiers;139.72602739726028;959.984
2021-03-13;Technology;Machines;82.1917808219178;209.986
2021-03-13;Technology;Phones;328.7671232876712;482.988
2021-03-14;Furniture;Furnishings;65.75342465753425;
2021-03-14;Furniture;Bookcases;98.63013698630137;
2021-03-14;Furniture;Chairs;164.3835616438356;
2021-03-14;Furniture;Tables;141.36986301369862;
2021-03-14;Office Supplies;Appliances;82.1917808219178;
2021-03-14;Office Supplies;Art;24.65753424657534;
2021-03-14;Office Supplies;Binders;164.3835616438356;
2021-03-14;Office Supplies;Envelopes;3.287671232876712;
2021-03-14;Office Supplies;Fasteners;1.643835616438356;
2021-03-14;Office Supplies;Labels;9.863013698630137;
2021-03-14;Office Supplies;Paper;57.534246575342465;
2021-03-14;Office Supplies;Storage;131.5068493150685;
2021-03-14;Office Supplies;Supplies;32.87671232876713;
2021-03-14;Technology;Accessories;115.06849315068493;
2021-03-14;Technology;Copiers;139.72602739726028;
2021-03-14;Technology;Machines;82.1917808219178;
2021-03-14;Technology;Phones;328.7671232876712;49.616
2021-03-15;Furniture;Furnishings;65.75342465753425;
2021-03-15;Furniture;Bookcases;98.63013698630137;
2021-03-15;Furniture;Chairs;164.3835616438356;
2021-03-15;Furniture;Tables;141.36986301369862;
2021-03-15;Office Supplies;Appliances;82.1917808219178;
2021-03-15;Office Supplies;Art;24.65753424657534;
2021-03-15;Office Supplies;Binders;164.3835616438356;
2021-03-15;Office Supplies;Envelopes;3.287671232876712;
2021-03-15;Office Supplies;Fasteners;1.643835616438356;
2021-03-15;Office Supplies;Labels;9.863013698630137;
2021-03-15;Office Supplies;Paper;57.534246575342465;
2021-03-15;Office Supplies;Storage;131.5068493150685;
2021-03-15;Office Supplies;Supplies;32.87671232876713;
2021-03-15;Technology;Accessories;115.06849315068493;
2021-03-15;Technology;Copiers;139.72602739726028;
2021-03-15;Technology;Machines;82.1917808219178;
2021-03-15;Technology;Phones;328.7671232876712;
2021-03-16;Furniture;Furnishings;65.75342465753425;51.264
2021-03-16;Furniture;Bookcases;98.63013698630137;
2021-03-16;Furniture;Chairs;164.3835616438356;
2021-03-16;Furniture;Tables;141.36986301369862;
2021-03-16;Office Supplies;Appliances;82.1917808219178;140.67
2021-03-16;Office Supplies;Art;24.65753424657534;
2021-03-16;Office Supplies;Binders;164.3835616438356;95.337
2021-03-16;Office Supplies;Envelopes;3.287671232876712;
2021-03-16;Office Supplies;Fasteners;1.643835616438356;
2021-03-16;Office Supplies;Labels;9.863013698630137;
2021-03-16;Office Supplies;Paper;57.534246575342465;6.48
2021-03-16;Office Supplies;Storage;131.5068493150685;410.854
2021-03-16;Office Supplies;Supplies;32.87671232876713;
2021-03-16;Technology;Accessories;115.06849315068493;159.984
2021-03-16;Technology;Copiers;139.72602739726028;
2021-03-16;Technology;Machines;82.1917808219178;
2021-03-16;Technology;Phones;328.7671232876712;1149.792
2021-03-17;Furniture;Furnishings;65.75342465753425;
2021-03-17;Furniture;Bookcases;98.63013698630137;
2021-03-17;Furniture;Chairs;164.3835616438356;
2021-03-17;Furniture;Tables;141.36986301369862;
2021-03-17;Office Supplies;Appliances;82.1917808219178;
2021-03-17;Office Supplies;Art;24.65753424657534;59.1
2021-03-17;Office Supplies;Binders;164.3835616438356;40.376
2021-03-17;Office Supplies;Envelopes;3.287671232876712;
2021-03-17;Office Supplies;Fasteners;1.643835616438356;
2021-03-17;Office Supplies;Labels;9.863013698630137;30.668
2021-03-17;Office Supplies;Paper;57.534246575342465;10.272
2021-03-17;Office Supplies;Storage;131.5068493150685;153.97
2021-03-17;Office Supplies;Supplies;32.87671232876713;
2021-03-17;Technology;Accessories;115.06849315068493;128.66
2021-03-17;Technology;Copiers;139.72602739726028;
2021-03-17;Technology;Machines;82.1917808219178;
2021-03-17;Technology;Phones;328.7671232876712;119.7
2021-03-18;Furniture;Furnishings;65.75342465753425;82.524
2021-03-18;Furniture;Bookcases;98.63013698630137;
2021-03-18;Furniture;Chairs;164.3835616438356;
2021-03-18;Furniture;Tables;141.36986301369862;
2021-03-18;Office Supplies;Appliances;82.1917808219178;93.548
2021-03-18;Office Supplies;Art;24.65753424657534;83.932
2021-03-18;Office Supplies;Binders;164.3835616438356;182.994
2021-03-18;Office Supplies;Envelopes;3.287671232876712;19.4
2021-03-18;Office Supplies;Fasteners;1.643835616438356;
2021-03-18;Office Supplies;Labels;9.863013698630137;
2021-03-18;Office Supplies;Paper;57.534246575342465;
2021-03-18;Office Supplies;Storage;131.5068493150685;
2021-03-18;Office Supplies;Supplies;32.87671232876713;
2021-03-18;Technology;Accessories;115.06849315068493;27.816
2021-03-18;Technology;Copiers;139.72602739726028;
2021-03-18;Technology;Machines;82.1917808219178;
2021-03-18;Technology;Phones;328.7671232876712;537.544
2021-03-19;Furniture;Furnishings;65.75342465753425;30.93
2021-03-19;Furniture;Bookcases;98.63013698630137;
2021-03-19;Furniture;Chairs;164.3835616438356;
2021-03-19;Furniture;Tables;141.36986301369862;697.16
2021-03-19;Office Supplies;Appliances;82.1917808219178;381.36
2021-03-19;Office Supplies;Art;24.65753424657534;8.94
2021-03-19;Office Supplies;Binders;164.3835616438356;61.944
2021-03-19;Office Supplies;Envelopes;3.287671232876712;
2021-03-19;Office Supplies;Fasteners;1.643835616438356;
2021-03-19;Office Supplies;Labels;9.863013698630137;28.91
2021-03-19;Office Supplies;Paper;57.534246575342465;
2021-03-19;Office Supplies;Storage;131.5068493150685;
2021-03-19;Office Supplies;Supplies;32.87671232876713;
2021-03-19;Technology;Accessories;115.06849315068493;299.5
2021-03-19;Technology;Copiers;139.72602739726028;
2021-03-19;Technology;Machines;82.1917808219178;
2021-03-19;Technology;Phones;328.7671232876712;657.504
2021-03-20;Furniture;Furnishings;65.75342465753425;2.91
2021-03-20;Furniture;Bookcases;98.63013698630137;
2021-03-20;Furniture;Chairs;164.3835616438356;
2021-03-20;Furniture;Tables;141.36986301369862;
2021-03-20;Office Supplies;Appliances;82.1917808219178;
2021-03-20;Office Supplies;Art;24.65753424657534;
2021-03-20;Office Supplies;Binders;164.3835616438356;
2021-03-20;Office Supplies;Envelopes;3.287671232876712;
2021-03-20;Office Supplies;Fasteners;1.643835616438356;
2021-03-20;Office Supplies;Labels;9.863013698630137;
2021-03-20;Office Supplies;Paper;57.534246575342465;392.728
2021-03-20;Office Supplies;Storage;131.5068493150685;
2021-03-20;Office Supplies;Supplies;32.87671232876713;
2021-03-20;Technology;Accessories;115.06849315068493;503.93
2021-03-20;Technology;Copiers;139.72602739726028;
2021-03-20;Technology;Machines;82.1917808219178;
2021-03-20;Technology;Phones;328.7671232876712;
2021-03-21;Furniture;Furnishings;65.75342465753425;22.14
2021-03-21;Furniture;Bookcases;98.63013698630137;
2021-03-21;Furniture;Chairs;164.3835616438356;1805.88
2021-03-21;Furniture;Tables;141.36986301369862;
2021-03-21;Office Supplies;Appliances;82.1917808219178;64.384
2021-03-21;Office Supplies;Art;24.65753424657534;
2021-03-21;Office Supplies;Binders;164.3835616438356;50.016
2021-03-21;Office Supplies;Envelopes;3.287671232876712;8.856
2021-03-21;Office Supplies;Fasteners;1.643835616438356;13.02
2021-03-21;Office Supplies;Labels;9.863013698630137;
2021-03-21;Office Supplies;Paper;57.534246575342465;283.18
2021-03-21;Office Supplies;Storage;131.5068493150685;1085.16
2021-03-21;Office Supplies;Supplies;32.87671232876713;
2021-03-21;Technology;Accessories;115.06849315068493;
2021-03-21;Technology;Copiers;139.72602739726028;
2021-03-21;Technology;Machines;82.1917808219178;
2021-03-21;Technology;Phones;328.7671232876712;
2021-03-22;Furniture;Furnishings;65.75342465753425;
2021-03-22;Furniture;Bookcases;98.63013698630137;
2021-03-22;Furniture;Chairs;164.3835616438356;
2021-03-22;Furniture;Tables;141.36986301369862;
2021-03-22;Office Supplies;Appliances;82.1917808219178;
2021-03-22;Office Supplies;Art;24.65753424657534;
2021-03-22;Office Supplies;Binders;164.3835616438356;
2021-03-22;Office Supplies;Envelopes;3.287671232876712;
2021-03-22;Office Supplies;Fasteners;1.643835616438356;
2021-03-22;Office Supplies;Labels;9.863013698630137;
2021-03-22;Office Supplies;Paper;57.534246575342465;
2021-03-22;Office Supplies;Storage;131.5068493150685;
2021-03-22;Office Supplies;Supplies;32.87671232876713;
2021-03-22;Technology;Accessories;115.06849315068493;
2021-03-22;Technology;Copiers;139.72602739726028;
2021-03-22;Technology;Machines;82.1917808219178;
2021-03-22;Technology;Phones;328.7671232876712;
2021-03-23;Furniture;Furnishings;65.75342465753425;211.84
2021-03-23;Furniture;Bookcases;98.63013698630137;
2021-03-23;Furniture;Chairs;164.3835616438356;
2021-03-23;Furniture;Tables;141.36986301369862;
2021-03-23;Office Supplies;Appliances;82.1917808219178;
2021-03-23;Office Supplies;Art;24.65753424657534;
2021-03-23;Office Supplies;Binders;164.3835616438356;34.76
2021-03-23;Office Supplies;Envelopes;3.287671232876712;
2021-03-23;Office Supplies;Fasteners;1.643835616438356;
2021-03-23;Office Supplies;Labels;9.863013698630137;
2021-03-23;Office Supplies;Paper;57.534246575342465;45.72
2021-03-23;Office Supplies;Storage;131.5068493150685;176.208
2021-03-23;Office Supplies;Supplies;32.87671232876713;347.58
2021-03-23;Technology;Accessories;115.06849315068493;
2021-03-23;Technology;Copiers;139.72602739726028;13999.96
2021-03-23;Technology;Machines;82.1917808219178;
2021-03-23;Technology;Phones;328.7671232876712;
2021-03-24;Furniture;Furnishings;65.75342465753425;
2021-03-24;Furniture;Bookcases;98.63013698630137;
2021-03-24;Furniture;Chairs;164.3835616438356;479.61
2021-03-24;Furniture;Tables;141.36986301369862;
2021-03-24;Office Supplies;Appliances;82.1917808219178;
2021-03-24;Office Supplies;Art;24.65753424657534;
2021-03-24;Office Supplies;Binders;164.3835616438356;
2021-03-24;Office Supplies;Envelopes;3.287671232876712;47.01
2021-03-24;Office Supplies;Fasteners;1.643835616438356;
2021-03-24;Office Supplies;Labels;9.863013698630137;
2021-03-24;Office Supplies;Paper;57.534246575342465;221.92
2021-03-24;Office Supplies;Storage;131.5068493150685;12.768
2021-03-24;Office Supplies;Supplies;32.87671232876713;
2021-03-24;Technology;Accessories;115.06849315068493;26.0
2021-03-24;Technology;Copiers;139.72602739726028;
2021-03-24;Technology;Machines;82.1917808219178;
2021-03-24;Technology;Phones;328.7671232876712;469.99
